event_id,event_ts,user_id,channel,title,genre,device,watch_minutes,completed,age,gender,city,date,hour
E020502,2026-03-17 07:11:00,U00341,Radio,YouTube Clip Hour,Documentary,Mobile,6,False,53,M,Bucaramanga,2026-03-17,7
E020503,2026-01-27 03:12:00,U04451,TV,YouTube Clip Hour,Entertainment,Smart TV,5,True,66,M,Cali,2026-01-27,3
E020504,2026-03-03 05:56:00,U02636,TV,Match Night,Documentary,Smart TV,15,False,17,F,Medellín,2026-03-03,5
E020505,2026-03-12 15:48:00,U02976,Radio,Kids Club,News,Mobile,47,False,43,F,Bogotá,2026-03-12,15
E020506,2026-01-30 07:25:00,U03375,Radio,Match Night,Kids,Smart TV,22,True,55,Other,Bogotá,2026-01-30,7
E020507,2026-03-22 14:44:00,U01724,DITU,Portal Catch-up,Documentary,Mobile,39,True,59,M,Bogotá,2026-03-22,14
E020508,2026-02-10 03:58:00,U01173,DITU,Radio Morning Drive,Kids,Mobile,51,False,39,Other,Bogotá,2026-02-10,3
E020509,2026-01-27 15:26:00,U02596,YouTube,Weekend Special,Entertainment,Smart TV,15,False,25,M,Cali,2026-01-27,15
E020510,2026-01-21 06:58:00,U00379,TV,Streaming Exclusive 01,Documentary,Desktop,45,False,38,M,Cali,2026-01-21,6
E020511,2026-01-24 23:59:00,U01476,Radio,Prime Novela B,Kids,Tablet,43,True,33,F,Bogotá,2026-01-24,23
E020512,2026-02-20 15:43:00,U02967,TV,Portal Catch-up,News,Mobile,42,True,30,F,Bucaramanga,2026-02-20,15
E020513,2026-01-21 06:42:00,U04715,TV,Kids Club,News,Desktop,32,True,17,F,Bucaramanga,2026-01-21,6
E020514,2026-02-02 06:03:00,U03015,YouTube,Kids Club,Documentary,Desktop,8,True,44,M,Bogotá,2026-02-02,6
E020515,2026-03-05 23:23:00,U03758,YouTube,Prime Novela B,Novela,Desktop,4,True,48,F,Bogotá,2026-03-05,23
E020516,2026-03-20 19:14:00,U01560,Radio,Portal Catch-up,Sports,Mobile,43,False,66,M,Bucaramanga,2026-03-20,19
E020517,2026-03-03 02:26:00,U00286,YouTube,Morning News Live,Novela,Mobile,1,True,71,M,Barranquilla,2026-03-03,2
E020518,2026-02-17 13:15:00,U01881,TV,Regional Report,Novela,Tablet,22,False,38,F,Cali,2026-02-17,13
E020519,2026-03-04 15:43:00,U03456,YouTube,Kids Club,Documentary,Smart TV,10,False,67,M,Cali,2026-03-04,15
E020520,2026-02-07 01:20:00,U00229,TV,Late Night Desk,Entertainment,Mobile,39,True,48,M,Medellín,2026-02-07,1
E020521,2026-01-25 09:04:00,U04331,TV,Portal Catch-up,Kids,Radio set,16,False,26,F,Medellín,2026-01-25,9
E020522,2026-03-09 11:10:00,U01479,DITU,Match Night,Kids,Smart TV,45,True,29,M,Medellín,2026-03-09,11
E020523,2026-01-13 03:40:00,U03439,TV,Late Night Desk,Documentary,Mobile,13,False,71,F,Cali,2026-01-13,3
E020524,2026-03-23 11:01:00,U04414,DITU,Morning News Live,Kids,Tablet,53,False,58,F,Barranquilla,2026-03-23,11
E020525,2026-02-08 13:44:00,U03058,Portal,Streaming Exclusive 01,Documentary,Smart TV,33,False,24,F,Bogotá,2026-02-08,13
E020526,2026-03-15 13:37:00,U00857,TV,Late Night Desk,Sports,Radio set,15,False,30,M,Cali,2026-03-15,13
E020527,2026-01-09 21:27:00,U01279,DITU,Late Night Desk,Novela,Tablet,40,False,16,M,Barranquilla,2026-01-09,21
E020528,2026-02-14 13:01:00,U02341,TV,Radio Morning Drive,Sports,Smart TV,56,False,40,M,Other,2026-02-14,13
E020529,2026-02-07 23:24:00,U04896,YouTube,Kids Club,Sports,Mobile,6,False,39,F,Other,2026-02-07,23
E020530,2026-02-02 01:55:00,U03385,DITU,Kids Club,Kids,Smart TV,11,True,63,M,Medellín,2026-02-02,1
E020531,2026-02-16 01:49:00,U03083,TV,Streaming Exclusive 01,Kids,Smart TV,27,True,32,F,Bogotá,2026-02-16,1
E020532,2026-03-01 14:11:00,U04015,Portal,Radio Morning Drive,Sports,Smart TV,7,False,32,F,Bogotá,2026-03-01,14
E020533,2026-03-26 18:39:00,U00708,YouTube,Match Night,News,Mobile,14,True,49,F,Bogotá,2026-03-26,18
E020534,2026-03-15 12:26:00,U00406,Radio,Morning News Live,Kids,Smart TV,57,False,45,F,Cali,2026-03-15,12
E020535,2026-01-21 20:08:00,U02917,Radio,Kids Club,Documentary,Smart TV,19,True,52,F,Bogotá,2026-01-21,20
E020536,2026-03-30 01:51:00,U02960,TV,Match Night,Sports,Desktop,7,False,44,M,Bogotá,2026-03-30,1
E020537,2026-02-14 20:26:00,U01288,Radio,Weekend Special,Kids,Desktop,60,False,29,M,Bogotá,2026-02-14,20
E020538,2026-02-11 03:39:00,U03137,YouTube,Match Night,News,Smart TV,25,False,50,M,Bogotá,2026-02-11,3
E020539,2026-01-01 23:52:00,U00766,DITU,Kids Club,Entertainment,Mobile,32,True,62,M,Bogotá,2026-01-01,23
E020540,2026-03-02 03:23:00,U00987,Portal,Kids Club,Novela,Mobile,31,True,52,M,Barranquilla,2026-03-02,3
E020541,2026-03-21 19:33:00,U04470,DITU,Match Night,News,Mobile,69,True,60,F,Cali,2026-03-21,19
E020542,2026-01-27 09:06:00,U00155,DITU,Late Night Desk,Novela,Smart TV,50,False,41,F,Medellín,2026-01-27,9
E020543,2026-03-20 01:26:00,U02789,DITU,Prime Novela A,Documentary,Tablet,40,True,16,F,Bogotá,2026-03-20,1
E020544,2026-01-08 20:55:00,U04222,Portal,YouTube Clip Hour,Entertainment,Radio set,24,False,46,M,Medellín,2026-01-08,20
E020545,2026-03-29 00:23:00,U03565,Radio,Regional Report,Novela,Desktop,57,False,62,F,Bogotá,2026-03-29,0
E020546,2026-01-23 18:36:00,U02201,TV,Late Night Desk,Novela,Mobile,1,True,37,F,Other,2026-01-23,18
E020547,2026-02-13 07:34:00,U01573,YouTube,Match Night,Novela,Desktop,11,False,59,M,Medellín,2026-02-13,7
E020548,2026-01-02 07:17:00,U00304,TV,Prime Novela A,Sports,Smart TV,9,True,68,F,Cali,2026-01-02,7
E020549,2026-03-22 20:18:00,U00622,Radio,Talk Show Central,Novela,Smart TV,21,True,44,M,Bogotá,2026-03-22,20
E020550,2026-02-15 20:21:00,U02891,TV,Morning News Live,Sports,Mobile,28,False,24,M,Cali,2026-02-15,20
E020551,2026-03-29 08:43:00,U02643,TV,Match Night,Documentary,Mobile,23,False,27,F,Bogotá,2026-03-29,8
E020552,2026-02-03 14:01:00,U01885,YouTube,Streaming Exclusive 01,Novela,Desktop,12,False,52,F,Other,2026-02-03,14
E020553,2026-01-06 09:14:00,U01463,YouTube,Streaming Exclusive 02,Novela,Smart TV,10,True,18,M,Barranquilla,2026-01-06,9
E020554,2026-03-03 01:04:00,U00402,DITU,Streaming Exclusive 02,Sports,Desktop,34,False,61,M,Other,2026-03-03,1
E020555,2026-01-15 16:16:00,U00616,YouTube,Kids Club,Documentary,Radio set,11,True,53,M,Cali,2026-01-15,16
E020556,2026-02-25 09:04:00,U01436,Portal,Morning News Live,Kids,Mobile,33,False,22,M,Bogotá,2026-02-25,9
E020557,2026-01-04 03:22:00,U04619,TV,YouTube Clip Hour,Entertainment,Smart TV,32,False,53,F,Bogotá,2026-01-04,3
E020558,2026-01-16 02:35:00,U01635,DITU,Prime Novela A,Kids,Tablet,21,False,40,F,Medellín,2026-01-16,2
E020559,2026-02-27 09:45:00,U00579,DITU,Kids Club,Kids,Smart TV,30,True,68,M,Cali,2026-02-27,9
E020560,2026-03-02 15:27:00,U02875,YouTube,Portal Catch-up,Novela,Tablet,17,True,38,M,Cali,2026-03-02,15
E020561,2026-01-14 17:08:00,U00633,YouTube,YouTube Clip Hour,Sports,Mobile,9,True,41,M,Bogotá,2026-01-14,17
E020562,2026-01-17 20:47:00,U02017,DITU,Regional Report,Sports,Desktop,47,False,40,M,Medellín,2026-01-17,20
E020563,2026-03-19 06:26:00,U03640,YouTube,Regional Report,Sports,Desktop,11,False,52,F,Medellín,2026-03-19,6
E020564,2026-01-01 12:51:00,U00535,TV,Weekend Special,News,Smart TV,27,True,50,F,Other,2026-01-01,12
E020565,2026-01-21 16:54:00,U04615,DITU,Kids Club,Novela,Mobile,60,False,49,M,Bucaramanga,2026-01-21,16
E020566,2026-03-29 07:36:00,U03177,YouTube,Prime Novela A,Novela,Smart TV,15,False,52,F,Bogotá,2026-03-29,7
E020567,2026-02-19 06:40:00,U04572,DITU,Portal Catch-up,Sports,Mobile,72,True,21,F,Bogotá,2026-02-19,6
E020568,2026-01-03 10:17:00,U03644,Radio,Match Night,Kids,Smart TV,26,False,45,F,Cali,2026-01-03,10
E020569,2026-03-22 07:54:00,U04830,Radio,Late Night Desk,Sports,Mobile,21,False,44,M,Medellín,2026-03-22,7
E020570,2026-01-31 18:10:00,U02537,DITU,Streaming Exclusive 02,Kids,Desktop,45,False,35,M,Other,2026-01-31,18
E020571,2026-03-06 08:55:00,U00082,TV,YouTube Clip Hour,Sports,Smart TV,22,False,41,M,Bucaramanga,2026-03-06,8
E020572,2026-02-27 09:01:00,U00317,TV,Late Night Desk,News,Smart TV,26,False,59,M,Bogotá,2026-02-27,9
E020573,2026-02-03 00:46:00,U00917,DITU,Morning News Live,News,Mobile,44,False,48,M,Cali,2026-02-03,0
E020574,2026-02-03 08:00:00,U00517,Radio,Late Night Desk,News,Mobile,14,False,68,M,Other,2026-02-03,8
E020575,2026-02-19 12:22:00,U04040,TV,Weekend Special,News,Tablet,1,False,38,M,Barranquilla,2026-02-19,12
E020576,2026-02-04 07:24:00,U04724,DITU,YouTube Clip Hour,News,Desktop,50,False,19,M,Bogotá,2026-02-04,7
E020577,2026-01-16 15:51:00,U03109,YouTube,Weekend Special,Documentary,Radio set,1,False,69,M,Medellín,2026-01-16,15
E020578,2026-03-07 01:05:00,U00947,YouTube,Streaming Exclusive 02,Entertainment,Radio set,7,False,73,F,Barranquilla,2026-03-07,1
E020579,2026-03-02 16:28:00,U04896,YouTube,Kids Club,Entertainment,Smart TV,10,False,39,F,Other,2026-03-02,16
E020580,2026-02-24 04:39:00,U01538,YouTube,Match Night,Documentary,Smart TV,11,True,22,M,Other,2026-02-24,4
E020581,2026-03-08 17:55:00,U04411,Portal,Streaming Exclusive 01,Sports,Smart TV,25,False,23,M,Barranquilla,2026-03-08,17
E020582,2026-02-16 15:41:00,U03438,DITU,Portal Catch-up,Entertainment,Tablet,49,False,54,M,Medellín,2026-02-16,15
E020583,2026-03-25 13:13:00,U02190,TV,Talk Show Central,Entertainment,Tablet,27,True,50,F,Barranquilla,2026-03-25,13
E020584,2026-03-21 18:26:00,U03960,YouTube,Regional Report,Documentary,Smart TV,16,False,28,F,Barranquilla,2026-03-21,18
E020585,2026-03-30 07:14:00,U03320,YouTube,YouTube Clip Hour,Documentary,Desktop,3,False,18,F,Medellín,2026-03-30,7
E020586,2026-01-10 17:31:00,U04556,TV,Prime Novela A,Sports,Smart TV,15,False,28,M,Medellín,2026-01-10,17
E020587,2026-01-10 04:14:00,U03039,Portal,Morning News Live,Kids,Smart TV,53,False,32,M,Medellín,2026-01-10,4
E020588,2026-02-12 06:41:00,U01976,YouTube,Late Night Desk,Novela,Tablet,13,False,18,M,Cali,2026-02-12,6
E020589,2026-03-04 07:54:00,U00474,DITU,Portal Catch-up,Entertainment,Smart TV,53,True,43,F,Other,2026-03-04,7
E020590,2026-01-22 12:23:00,U04962,Radio,Kids Club,Entertainment,Mobile,17,True,45,F,Cali,2026-01-22,12
E020591,2026-01-11 08:45:00,U03902,YouTube,Prime Novela B,News,Smart TV,17,False,72,M,Bogotá,2026-01-11,8
E020592,2026-01-04 07:30:00,U00520,Radio,YouTube Clip Hour,News,Mobile,34,False,51,M,Bogotá,2026-01-04,7
E020593,2026-02-19 22:16:00,U03035,YouTube,YouTube Clip Hour,Kids,Radio set,7,False,21,F,Bucaramanga,2026-02-19,22
E020594,2026-03-30 02:42:00,U04133,YouTube,Radio Morning Drive,Kids,Smart TV,26,False,59,F,Other,2026-03-30,2
E020595,2026-02-11 19:32:00,U03500,TV,YouTube Clip Hour,Sports,Smart TV,43,False,42,M,Bucaramanga,2026-02-11,19
E020596,2026-03-08 01:29:00,U01361,DITU,Match Night,News,Smart TV,37,True,20,F,Medellín,2026-03-08,1
E020597,2026-01-05 15:48:00,U00691,YouTube,Kids Club,Documentary,Smart TV,13,True,74,M,Bogotá,2026-01-05,15
E020598,2026-01-20 10:57:00,U04686,Portal,Streaming Exclusive 02,Sports,Mobile,14,False,58,F,Medellín,2026-01-20,10
E020599,2026-03-03 05:32:00,U01852,Radio,Streaming Exclusive 01,Novela,Mobile,17,False,30,F,Bogotá,2026-03-03,5
E020600,2026-02-06 05:15:00,U04346,TV,Late Night Desk,Sports,Smart TV,26,False,45,F,Bogotá,2026-02-06,5
E020601,2026-01-03 09:11:00,U02328,YouTube,Weekend Special,Entertainment,Desktop,13,False,25,F,Medellín,2026-01-03,9
E020602,2026-01-21 08:12:00,U03812,TV,Portal Catch-up,Kids,Smart TV,37,False,42,M,Other,2026-01-21,8
E020603,2026-03-13 09:12:00,U01215,YouTube,YouTube Clip Hour,Kids,Radio set,16,False,20,F,Other,2026-03-13,9
E020604,2026-03-03 15:17:00,U03019,DITU,Prime Novela A,Documentary,Mobile,20,False,51,M,Bogotá,2026-03-03,15
E020605,2026-03-14 20:19:00,U02802,YouTube,Streaming Exclusive 01,News,Tablet,1,True,42,M,Cali,2026-03-14,20
E020606,2026-02-01 12:57:00,U01073,YouTube,Streaming Exclusive 01,Novela,Radio set,9,False,60,M,Bogotá,2026-02-01,12
E020607,2026-03-25 14:21:00,U03406,Radio,Weekend Special,Novela,Desktop,14,False,36,F,Other,2026-03-25,14
E020608,2026-03-24 18:54:00,U02310,YouTube,Radio Morning Drive,Documentary,Mobile,11,False,47,M,Cali,2026-03-24,18
E020609,2026-02-03 01:49:00,U03268,TV,Talk Show Central,News,Mobile,30,False,56,F,Cali,2026-02-03,1
E020610,2026-01-19 16:19:00,U00174,YouTube,Regional Report,Entertainment,Radio set,14,False,58,F,Medellín,2026-01-19,16
E020611,2026-03-28 13:29:00,U00615,YouTube,Morning News Live,Documentary,Desktop,8,False,56,F,Medellín,2026-03-28,13
E020612,2026-02-01 11:37:00,U03548,DITU,Talk Show Central,Kids,Mobile,45,True,68,F,Bogotá,2026-02-01,11
E020613,2026-02-14 15:38:00,U04980,TV,Radio Morning Drive,News,Smart TV,41,False,51,F,Other,2026-02-14,15
E020614,2026-03-25 20:43:00,U00580,Radio,Streaming Exclusive 01,Novela,Radio set,48,False,21,Other,Bogotá,2026-03-25,20
E020615,2026-01-25 05:09:00,U00127,TV,Streaming Exclusive 01,Novela,Desktop,29,True,20,M,Cali,2026-01-25,5
E020616,2026-03-21 14:54:00,U01292,TV,Morning News Live,News,Tablet,18,True,66,M,Bogotá,2026-03-21,14
E020617,2026-01-15 11:15:00,U00214,YouTube,Prime Novela A,Sports,Desktop,13,False,42,F,Bogotá,2026-01-15,11
E020618,2026-01-27 09:14:00,U01226,DITU,Late Night Desk,Documentary,Smart TV,65,False,73,M,Bucaramanga,2026-01-27,9
E020619,2026-02-04 22:51:00,U03461,YouTube,Prime Novela A,Documentary,Tablet,11,False,40,F,Bogotá,2026-02-04,22
E020620,2026-02-13 11:25:00,U03940,TV,Kids Club,Sports,Smart TV,21,False,46,M,Cali,2026-02-13,11
E020621,2026-01-22 21:17:00,U03155,DITU,Kids Club,News,Smart TV,60,False,20,F,Bogotá,2026-01-22,21
E020622,2026-03-21 12:48:00,U02004,DITU,Prime Novela A,Novela,Smart TV,35,True,43,F,Medellín,2026-03-21,12
E020623,2026-03-01 19:48:00,U00775,YouTube,Radio Morning Drive,Sports,Mobile,17,False,65,F,Barranquilla,2026-03-01,19
E020624,2026-03-02 08:34:00,U02673,TV,Portal Catch-up,News,Mobile,28,False,66,M,Bucaramanga,2026-03-02,8
E020625,2026-03-07 20:36:00,U04825,DITU,Portal Catch-up,Novela,Mobile,48,True,45,F,Barranquilla,2026-03-07,20
E020626,2026-02-27 08:31:00,U01044,YouTube,Weekend Special,Documentary,Mobile,19,True,37,M,Bogotá,2026-02-27,8
E020627,2026-02-27 22:14:00,U02713,YouTube,Prime Novela A,Novela,Tablet,22,False,71,F,Other,2026-02-27,22
E020628,2026-03-01 10:48:00,U01671,TV,Portal Catch-up,News,Smart TV,38,False,61,F,Other,2026-03-01,10
E020629,2026-03-06 20:24:00,U01790,YouTube,Portal Catch-up,Sports,Smart TV,24,False,60,F,Cali,2026-03-06,20
E020630,2026-03-24 21:19:00,U02560,DITU,Match Night,Entertainment,Smart TV,34,True,50,M,Bogotá,2026-03-24,21
E020631,2026-01-18 16:34:00,U00846,TV,Streaming Exclusive 01,Sports,Radio set,11,False,16,M,Barranquilla,2026-01-18,16
E020632,2026-02-16 13:05:00,U00972,DITU,Talk Show Central,Entertainment,Radio set,36,True,40,M,Medellín,2026-02-16,13
E020633,2026-01-17 14:07:00,U00206,YouTube,YouTube Clip Hour,Sports,Smart TV,35,False,31,F,Medellín,2026-01-17,14
E020634,2026-01-17 08:38:00,U03450,Radio,Radio Morning Drive,Sports,Mobile,39,False,45,F,Cali,2026-01-17,8
E020635,2026-03-27 11:34:00,U04545,TV,Talk Show Central,Documentary,Smart TV,3,False,42,F,Other,2026-03-27,11
E020636,2026-02-12 13:04:00,U02247,DITU,Late Night Desk,Entertainment,Mobile,86,False,49,M,Medellín,2026-02-12,13
E020637,2026-03-05 09:06:00,U03102,Radio,Regional Report,Novela,Smart TV,45,False,23,M,Bogotá,2026-03-05,9
E020638,2026-03-07 14:23:00,U04919,DITU,Kids Club,Entertainment,Mobile,24,True,65,M,Medellín,2026-03-07,14
E020639,2026-01-03 20:33:00,U03797,Radio,Radio Morning Drive,News,Tablet,17,True,56,M,Bucaramanga,2026-01-03,20
E020640,2026-02-14 07:00:00,U01233,YouTube,Streaming Exclusive 02,Documentary,Mobile,13,True,73,F,Cali,2026-02-14,7
E020641,2026-01-17 05:27:00,U03879,Portal,Kids Club,Kids,Mobile,26,False,26,M,Bogotá,2026-01-17,5
E020642,2026-01-29 04:38:00,U01981,Portal,Morning News Live,Kids,Smart TV,25,False,54,M,Medellín,2026-01-29,4
E020643,2026-01-17 22:33:00,U04796,TV,Match Night,News,Mobile,36,False,27,M,Other,2026-01-17,22
E020644,2026-03-01 23:16:00,U04624,Portal,Streaming Exclusive 02,Documentary,Mobile,3,False,20,M,Other,2026-03-01,23
E020645,2026-01-12 21:08:00,U00208,TV,Morning News Live,Novela,Desktop,11,False,73,F,Bogotá,2026-01-12,21
E020646,2026-02-10 12:29:00,U04430,YouTube,Prime Novela B,Novela,Desktop,12,True,70,M,Other,2026-02-10,12
E020647,2026-01-28 12:27:00,U01202,DITU,Weekend Special,Documentary,Smart TV,59,False,44,M,Bogotá,2026-01-28,12
E020648,2026-03-28 15:41:00,U02421,YouTube,Morning News Live,Sports,Mobile,9,True,31,F,Medellín,2026-03-28,15
E020649,2026-03-12 22:04:00,U03746,TV,Match Night,Sports,Smart TV,1,True,74,F,Bogotá,2026-03-12,22
E020650,2026-02-01 16:37:00,U00618,TV,Radio Morning Drive,Entertainment,Smart TV,36,False,31,F,Barranquilla,2026-02-01,16
E020651,2026-01-27 09:44:00,U00080,TV,Radio Morning Drive,Documentary,Desktop,1,False,55,F,Other,2026-01-27,9
E020652,2026-03-06 13:46:00,U02044,DITU,Prime Novela B,Sports,Desktop,30,True,60,M,Medellín,2026-03-06,13
E020653,2026-02-26 20:10:00,U02909,TV,Weekend Special,Novela,Mobile,35,False,23,M,Bogotá,2026-02-26,20
E020654,2026-02-19 22:57:00,U02937,TV,Portal Catch-up,Sports,Mobile,34,False,61,F,Bucaramanga,2026-02-19,22
E020655,2026-01-07 11:54:00,U04762,Radio,Morning News Live,Sports,Mobile,8,True,66,F,Bucaramanga,2026-01-07,11
E020656,2026-01-07 23:32:00,U01272,Portal,Late Night Desk,Documentary,Tablet,27,False,22,M,Other,2026-01-07,23
E020657,2026-02-27 06:29:00,U03562,YouTube,YouTube Clip Hour,News,Smart TV,23,True,26,M,Medellín,2026-02-27,6
E020658,2026-02-12 06:40:00,U00956,YouTube,Prime Novela B,Kids,Mobile,17,True,52,F,Bucaramanga,2026-02-12,6
E020659,2026-03-16 15:50:00,U02250,DITU,Radio Morning Drive,Documentary,Mobile,34,True,40,F,Bogotá,2026-03-16,15
E020660,2026-01-03 14:59:00,U02658,YouTube,Late Night Desk,Kids,Mobile,16,True,31,M,Cali,2026-01-03,14
E020661,2026-01-17 17:56:00,U02148,YouTube,Morning News Live,Novela,Mobile,6,True,71,F,Bogotá,2026-01-17,17
E020662,2026-03-13 02:02:00,U00881,TV,Prime Novela B,Entertainment,Tablet,38,False,21,F,Bogotá,2026-03-13,2
E020663,2026-03-30 02:58:00,U00953,YouTube,Portal Catch-up,Entertainment,Smart TV,24,True,52,F,Bogotá,2026-03-30,2
E020664,2026-03-08 02:35:00,U04373,Radio,Prime Novela A,Entertainment,Smart TV,32,True,29,M,Medellín,2026-03-08,2
E020665,2026-01-02 03:33:00,U04753,TV,Streaming Exclusive 02,Documentary,Mobile,35,False,63,M,Other,2026-01-02,3
E020666,2026-01-05 13:06:00,U00372,TV,Talk Show Central,Documentary,Smart TV,38,False,55,F,Medellín,2026-01-05,13
E020667,2026-03-21 01:04:00,U01163,Portal,Prime Novela B,Kids,Smart TV,16,False,66,Other,Other,2026-03-21,1
E020668,2026-02-14 23:20:00,U04938,TV,Weekend Special,Documentary,Radio set,1,False,50,F,Medellín,2026-02-14,23
E020669,2026-02-14 17:07:00,U00584,DITU,Streaming Exclusive 02,Documentary,Mobile,41,False,19,M,Bucaramanga,2026-02-14,17
E020670,2026-03-28 12:55:00,U02690,TV,Streaming Exclusive 01,Novela,Desktop,1,False,73,F,Cali,2026-03-28,12
E020671,2026-01-23 07:35:00,U01448,TV,Talk Show Central,Entertainment,Smart TV,45,False,72,M,Bogotá,2026-01-23,7
E020672,2026-01-26 14:49:00,U04918,YouTube,Talk Show Central,Entertainment,Smart TV,17,False,32,F,Other,2026-01-26,14
E020673,2026-03-03 18:04:00,U03725,Radio,Weekend Special,Sports,Smart TV,36,False,16,F,Medellín,2026-03-03,18
E020674,2026-03-23 09:17:00,U03758,YouTube,Talk Show Central,Kids,Smart TV,20,True,48,F,Bogotá,2026-03-23,9
E020675,2026-02-02 22:14:00,U00329,Portal,Regional Report,Kids,Smart TV,6,False,24,M,Bucaramanga,2026-02-02,22
E020676,2026-01-14 14:21:00,U00765,TV,Weekend Special,Novela,Desktop,39,True,37,M,Bogotá,2026-01-14,14
E020677,2026-01-06 01:25:00,U03974,TV,Prime Novela A,Sports,Desktop,28,True,31,F,Cali,2026-01-06,1
E020678,2026-01-01 14:15:00,U01138,DITU,Weekend Special,Entertainment,Smart TV,43,True,37,F,Bogotá,2026-01-01,14
E020679,2026-02-03 16:32:00,U02172,TV,Prime Novela A,Novela,Mobile,20,False,59,M,Bogotá,2026-02-03,16
E020680,2026-02-17 17:55:00,U00535,YouTube,YouTube Clip Hour,Kids,Smart TV,9,False,50,F,Other,2026-02-17,17
E020681,2026-02-14 00:59:00,U00112,Radio,Weekend Special,Documentary,Mobile,51,True,62,M,Bucaramanga,2026-02-14,0
E020682,2026-01-22 12:45:00,U03646,TV,Prime Novela A,News,Mobile,14,False,47,M,Cali,2026-01-22,12
E020683,2026-03-02 21:25:00,U00888,Radio,Match Night,Kids,Mobile,15,False,27,M,Other,2026-03-02,21
E020684,2026-03-21 03:07:00,U00844,YouTube,Prime Novela A,News,Desktop,20,True,18,F,Bogotá,2026-03-21,3
E020685,2026-01-21 22:59:00,U04216,TV,Prime Novela B,Documentary,Mobile,31,True,74,M,Bucaramanga,2026-01-21,22
E020686,2026-03-02 15:40:00,U03573,YouTube,Late Night Desk,Documentary,Mobile,4,False,56,M,Bogotá,2026-03-02,15
E020687,2026-02-19 01:08:00,U01070,DITU,Prime Novela A,Sports,Smart TV,40,False,16,M,Bogotá,2026-02-19,1
E020688,2026-03-03 19:40:00,U04298,YouTube,Regional Report,Entertainment,Mobile,12,True,61,F,Bogotá,2026-03-03,19
E020689,2026-01-02 07:36:00,U04853,YouTube,Portal Catch-up,Entertainment,Desktop,6,True,22,F,Other,2026-01-02,7
E020690,2026-03-02 14:17:00,U02059,YouTube,Talk Show Central,Documentary,Smart TV,13,False,39,M,Bogotá,2026-03-02,14
E020691,2026-03-09 06:17:00,U02272,YouTube,Morning News Live,Kids,Mobile,11,False,34,M,Medellín,2026-03-09,6
E020692,2026-03-03 02:32:00,U03306,YouTube,Match Night,Documentary,Smart TV,19,False,31,M,Barranquilla,2026-03-03,2
E020693,2026-03-17 15:25:00,U00736,TV,YouTube Clip Hour,Kids,Desktop,30,True,55,F,Bogotá,2026-03-17,15
E020694,2026-03-09 05:46:00,U04476,Radio,Portal Catch-up,Novela,Smart TV,29,True,34,F,Bogotá,2026-03-09,5
E020695,2026-03-30 15:23:00,U00626,TV,Weekend Special,Kids,Desktop,18,True,29,F,Bogotá,2026-03-30,15
E020696,2026-03-02 06:57:00,U03766,YouTube,Prime Novela B,News,Mobile,15,False,40,F,Bucaramanga,2026-03-02,6
E020697,2026-02-10 03:54:00,U02885,Portal,Kids Club,Entertainment,Desktop,1,True,36,M,Bogotá,2026-02-10,3
E020698,2026-03-17 02:02:00,U00654,TV,Streaming Exclusive 01,News,Mobile,11,False,63,M,Bogotá,2026-03-17,2
E020699,2026-03-04 12:42:00,U02210,DITU,Talk Show Central,Documentary,Smart TV,34,False,24,M,Medellín,2026-03-04,12
E020700,2026-02-20 05:32:00,U01463,TV,Streaming Exclusive 01,News,Tablet,23,True,18,M,Barranquilla,2026-02-20,5
E020701,2026-02-22 01:50:00,U04687,TV,Streaming Exclusive 02,Entertainment,Mobile,36,False,71,F,Bogotá,2026-02-22,1
E020702,2026-02-01 13:29:00,U02679,YouTube,Regional Report,Kids,Mobile,1,False,50,F,Medellín,2026-02-01,13
E020703,2026-02-25 05:29:00,U01840,Radio,Late Night Desk,Novela,Smart TV,31,False,48,F,Bucaramanga,2026-02-25,5
E020704,2026-02-12 00:23:00,U01322,DITU,Kids Club,Entertainment,Mobile,37,False,32,F,Cali,2026-02-12,0
E020705,2026-01-12 19:16:00,U00714,Portal,Weekend Special,Kids,Smart TV,14,False,61,M,Cali,2026-01-12,19
E020706,2026-02-09 14:54:00,U02530,YouTube,YouTube Clip Hour,Entertainment,Desktop,6,False,50,M,Bogotá,2026-02-09,14
E020707,2026-03-27 11:42:00,U02548,Portal,Prime Novela B,Entertainment,Mobile,11,False,50,F,Bucaramanga,2026-03-27,11
E020708,2026-01-30 22:12:00,U04765,Portal,Weekend Special,Kids,Mobile,20,False,41,M,Cali,2026-01-30,22
E020709,2026-03-02 23:10:00,U03241,YouTube,Talk Show Central,Sports,Smart TV,9,False,28,M,Barranquilla,2026-03-02,23
E020710,2026-02-07 09:24:00,U02266,DITU,Prime Novela A,Novela,Desktop,31,True,21,M,Bogotá,2026-02-07,9
E020711,2026-01-26 17:02:00,U01863,YouTube,Morning News Live,Kids,Mobile,2,False,66,M,Cali,2026-01-26,17
E020712,2026-02-04 15:34:00,U01309,YouTube,Morning News Live,Sports,Mobile,30,True,40,M,Other,2026-02-04,15
E020713,2026-03-28 07:47:00,U03234,Portal,Streaming Exclusive 01,Sports,Mobile,19,True,16,Other,Other,2026-03-28,7
E020714,2026-01-11 00:03:00,U00733,YouTube,Portal Catch-up,Sports,Smart TV,24,False,70,M,Medellín,2026-01-11,0
E020715,2026-03-02 02:37:00,U00031,Radio,Prime Novela A,Entertainment,Mobile,34,True,42,F,Cali,2026-03-02,2
